filename,value,digits,length,width,height,box
177357.png,5610,"[5, 6, 1, 0]",4,90,47,"[8, 4, 69, 40]"
177358.png,518,"[5, 1, 8]",3,170,75,"[17, 7, 131, 68]"
177359.png,27,"[2, 7]",2,174,84,"[21, 8, 123, 72]"
177360.png,178,"[1, 7, 8]",3,69,54,"[5, 6, 47, 46]"
177361.png,154,"[1, 5, 4]",3,82,33,"[29, 8, 53, 26]"
177362.png,70,"[7, 0]",2,78,69,"[17, 18, 51, 50]"
177363.png,118,"[1, 1, 8]",3,88,36,"[10, 3, 71, 34]"
177364.png,5029,"[5, 0, 2, 9]",4,255,159,"[48, 29, 190, 116]"
177365.png,255,"[2, 5, 5]",3,132,65,"[15, 10, 99, 64]"
177366.png,135,"[1, 3, 5]",3,108,63,"[15, 12, 63, 50]"
177367.png,1083,"[1, 0, 8, 3]",4,373,157,"[92, 23, 232, 132]"
177368.png,123,"[1, 2, 3]",3,152,104,"[16, 15, 116, 84]"
177369.png,1296,"[1, 2, 9, 6]",4,180,67,"[30, 11, 142, 61]"
177370.png,82,"[8, 2]",2,57,34,"[13, 8, 36, 28]"
177371.png,2122,"[2, 1, 2, 2]",4,79,44,"[15, 10, 57, 35]"
177372.png,190,"[1, 9, 0]",3,129,64,"[25, 10, 94, 53]"
177373.png,250,"[2, 5, 0]",3,101,68,"[10, 12, 74, 55]"
177374.png,1346,"[1, 3, 4, 6]",4,171,81,"[33, 14, 121, 70]"
177375.png,206,"[2, 0, 6]",3,169,103,"[16, 22, 132, 81]"
177376.png,340,"[3, 4, 0]",3,72,50,"[7, 3, 54, 46]"
177377.png,695,"[6, 9, 5]",3,171,111,"[21, 4, 150, 100]"
177378.png,2936,"[2, 9, 3, 6]",4,91,46,"[9, 5, 71, 38]"
177379.png,315,"[3, 1, 5]",3,78,54,"[11, 7, 59, 47]"
177380.png,624,"[6, 2, 4]",3,59,41,"[6, 6, 43, 36]"
177381.png,1585,"[1, 5, 8, 5]",4,200,110,"[22, 20, 144, 88]"
177382.png,6,[6],1,125,54,"[43, 11, 69, 48]"
177383.png,282,"[2, 8, 2]",3,46,30,"[4, 6, 34, 27]"
177384.png,91,"[9, 1]",2,46,29,"[10, 2, 32, 25]"
177385.png,366,"[3, 6, 6]",3,72,37,"[8, 4, 55, 34]"
177386.png,41,"[4, 1]",2,67,42,"[13, 2, 50, 40]"
177387.png,675,"[6, 7, 5]",3,214,100,"[30, 15, 141, 79]"
177388.png,245,"[2, 4, 5]",3,77,56,"[15, 13, 55, 46]"
177389.png,24,"[2, 4]",2,85,76,"[15, 13, 56, 63]"
177390.png,230,"[2, 3, 0]",3,66,41,"[10, 7, 50, 35]"
177391.png,52,"[5, 2]",2,203,85,"[80, 42, 120, 71]"
177392.png,254,"[2, 5, 4]",3,95,40,"[14, 3, 70, 37]"
177393.png,10,"[1, 0]",2,76,33,"[30, 8, 47, 26]"
177394.png,46,"[4, 6]",2,59,26,"[16, 7, 50, 21]"
177395.png,30,"[3, 0]",2,62,42,"[12, 11, 36, 32]"
177396.png,1370,"[1, 3, 7, 0]",4,129,62,"[15, 3, 93, 56]"
177397.png,628,"[6, 2, 8]",3,77,54,"[4, 3, 62, 49]"
177398.png,20,"[2, 0]",2,100,41,"[35, 10, 66, 34]"
177399.png,32,"[3, 2]",2,58,27,"[20, 4, 39, 23]"
177400.png,612,"[6, 1, 2]",3,84,80,"[16, 19, 55, 53]"
177401.png,174,"[1, 7, 4]",3,74,47,"[6, 8, 48, 39]"
177402.png,30,"[3, 0]",2,64,55,"[15, 15, 44, 43]"
177403.png,2800,"[2, 8, 0, 0]",4,60,33,"[7, 5, 51, 27]"
177404.png,165,"[1, 6, 5]",3,74,62,"[12, 21, 50, 49]"
177405.png,77,"[7, 7]",2,136,63,"[50, 13, 87, 53]"
177406.png,120,"[1, 2, 0]",3,144,100,"[28, 1, 113, 82]"
177407.png,59,"[5, 9]",2,97,93,"[19, 28, 70, 68]"
177408.png,347,"[3, 4, 7]",3,69,50,"[11, 8, 47, 41]"
177409.png,29,"[2, 9]",2,63,47,"[9, 9, 45, 41]"
177410.png,698,"[6, 9, 8]",3,57,41,"[9, 3, 46, 35]"
177411.png,129,"[1, 2, 9]",3,130,62,"[14, 1, 94, 59]"
177412.png,717,"[7, 1, 7]",3,57,56,"[12, 16, 42, 42]"
177413.png,2,[2],1,55,29,"[24, 7, 33, 25]"
177414.png,50,"[5, 0]",2,101,42,"[31, 5, 72, 38]"
177415.png,43,"[4, 3]",2,73,38,"[11, 2, 50, 36]"
177416.png,142,"[1, 4, 2]",3,136,69,"[14, 7, 99, 58]"
177417.png,31,"[3, 1]",2,73,35,"[24, 4, 48, 33]"
177418.png,40,"[4, 0]",2,85,54,"[48, 12, 80, 44]"
177419.png,168,"[1, 6, 8]",3,178,119,"[21, 20, 133, 96]"
177420.png,20,"[2, 0]",2,66,58,"[8, 11, 55, 52]"
177421.png,21,"[2, 1]",2,132,118,"[24, 11, 94, 103]"
177422.png,207,"[2, 0, 7]",3,75,44,"[16, 11, 54, 37]"
177423.png,193,"[1, 9, 3]",3,123,61,"[34, 3, 85, 47]"
177424.png,2025,"[2, 0, 2, 5]",4,160,75,"[14, 9, 118, 60]"
177425.png,1211,"[1, 2, 1, 1]",4,89,84,"[15, 14, 63, 70]"
177426.png,457,"[4, 5, 7]",3,51,35,"[9, 5, 36, 29]"
177427.png,3,[3],1,64,85,"[18, 16, 44, 70]"
177428.png,55,"[5, 5]",2,72,48,"[11, 6, 55, 44]"
177429.png,40,"[4, 0]",2,45,20,"[15, 4, 32, 18]"
177430.png,394,"[3, 9, 4]",3,56,34,"[11, 7, 41, 33]"
177431.png,312,"[3, 1, 2]",3,35,26,"[5, 5, 26, 25]"
177432.png,470,"[4, 7, 0]",3,48,26,"[6, 4, 37, 22]"
177433.png,118,"[1, 1, 8]",3,49,37,"[13, 8, 35, 30]"
177434.png,378,"[3, 7, 8]",3,194,97,"[25, 15, 143, 82]"
177435.png,667,"[6, 6, 7]",3,130,65,"[13, 4, 98, 57]"
177436.png,2200,"[2, 2, 0, 0]",4,179,79,"[12, 11, 147, 65]"
177437.png,72,"[7, 2]",2,79,43,"[28, 5, 55, 38]"
177438.png,0,[0],1,159,78,"[88, 9, 108, 51]"
177439.png,633,"[6, 3, 3]",3,82,78,"[21, 18, 60, 68]"
177440.png,237,"[2, 3, 7]",3,64,41,"[6, 2, 55, 40]"
177441.png,40,"[4, 0]",2,69,30,"[27, 9, 44, 26]"
177442.png,40,"[4, 0]",2,112,68,"[30, 14, 70, 55]"
177443.png,79,"[7, 9]",2,93,49,"[14, 1, 65, 38]"
177444.png,1824,"[1, 8, 2, 4]",4,102,71,"[12, 13, 77, 60]"
177445.png,588,"[5, 8, 8]",3,87,55,"[11, 9, 71, 46]"
177446.png,338,"[3, 3, 8]",3,152,104,"[11, 20, 123, 102]"
177447.png,67,"[6, 7]",2,107,90,"[11, 11, 88, 83]"
177448.png,17,"[1, 7]",2,76,75,"[11, 12, 54, 59]"
177449.png,186,"[1, 8, 6]",3,333,167,"[45, 11, 257, 142]"
177450.png,23,"[2, 3]",2,73,34,"[27, 10, 46, 29]"
177451.png,30,"[3, 0]",2,99,64,"[12, 5, 72, 62]"
177452.png,205,"[2, 0, 5]",3,48,37,"[2, 1, 40, 35]"
177453.png,56,"[5, 6]",2,51,48,"[8, 2, 40, 42]"
177454.png,82,"[8, 2]",2,182,83,"[41, 10, 112, 68]"
177455.png,907,"[9, 0, 7]",3,60,42,"[9, 1, 43, 29]"
177456.png,260,"[2, 6, 0]",3,105,84,"[9, 10, 81, 75]"
177457.png,16,"[1, 6]",2,79,34,"[30, 9, 49, 26]"
177458.png,42,"[4, 2]",2,93,68,"[16, 15, 58, 58]"
177459.png,50,"[5, 0]",2,37,26,"[9, 5, 26, 20]"
177460.png,210,"[2, 1, 0]",3,58,39,"[10, 4, 38, 33]"
177461.png,37,"[3, 7]",2,61,29,"[21, 2, 42, 27]"
177462.png,523,"[5, 2, 3]",3,97,50,"[7, 6, 77, 47]"
177463.png,78,"[7, 8]",2,79,59,"[9, 2, 57, 59]"
177464.png,164,"[1, 6, 4]",3,136,54,"[30, 8, 86, 51]"
177465.png,106,"[1, 0, 6]",3,155,47,"[33, 10, 72, 40]"
177466.png,345,"[3, 4, 5]",3,175,127,"[19, 13, 136, 106]"
177467.png,65,"[6, 5]",2,47,21,"[3, 1, 27, 23]"
177468.png,261,"[2, 6, 1]",3,54,43,"[9, 10, 42, 33]"
177469.png,172,"[1, 7, 2]",3,57,53,"[11, 13, 40, 40]"
177470.png,89,"[8, 9]",2,67,49,"[5, 0, 51, 44]"
177471.png,5,[5],1,67,35,"[28, 6, 43, 30]"
177472.png,94,"[9, 4]",2,102,64,"[6, 0, 76, 57]"
177473.png,6,[6],1,70,37,"[30, 6, 41, 31]"
177474.png,64,"[6, 4]",2,121,57,"[9, 0, 96, 58]"
177475.png,1924,"[1, 9, 2, 4]",4,147,51,"[42, 7, 107, 45]"
177476.png,717,"[7, 1, 7]",3,110,57,"[6, 7, 77, 48]"
177477.png,16,"[1, 6]",2,87,40,"[36, 11, 54, 31]"
177478.png,35,"[3, 5]",2,295,127,"[94, 19, 206, 105]"
177479.png,78,"[7, 8]",2,73,78,"[12, 4, 51, 65]"
177480.png,2315,"[2, 3, 1, 5]",4,66,24,"[7, 2, 51, 22]"
177481.png,106,"[1, 0, 6]",3,102,58,"[21, 6, 69, 54]"
177482.png,89,"[8, 9]",2,53,43,"[5, 13, 30, 31]"
177483.png,100,"[1, 0, 0]",3,105,70,"[9, 5, 80, 69]"
177484.png,304,"[3, 0, 4]",3,141,106,"[26, 12, 107, 98]"
177485.png,96,"[9, 6]",2,77,44,"[11, 1, 61, 43]"
177486.png,697,"[6, 9, 7]",3,64,48,"[10, 6, 63, 56]"
177487.png,806,"[8, 0, 6]",3,113,66,"[12, 11, 85, 54]"
177488.png,52,"[5, 2]",2,60,48,"[15, 8, 39, 41]"
177489.png,193,"[1, 9, 3]",3,122,70,"[27, 7, 82, 62]"
177490.png,705,"[7, 0, 5]",3,129,69,"[18, 10, 95, 61]"
177491.png,45,"[4, 5]",2,56,49,"[5, 4, 40, 43]"
177492.png,260,"[2, 6, 0]",3,92,51,"[10, 2, 71, 47]"
177493.png,25,"[2, 5]",2,175,62,"[45, 9, 73, 42]"
177494.png,332,"[3, 3, 2]",3,89,57,"[11, 10, 65, 47]"
177495.png,575,"[5, 7, 5]",3,112,84,"[15, 19, 85, 68]"
177496.png,175,"[1, 7, 5]",3,73,43,"[7, 4, 58, 41]"
177497.png,184,"[1, 8, 4]",3,292,136,"[28, 25, 170, 104]"
177498.png,230,"[2, 3, 0]",3,47,33,"[5, 11, 37, 32]"
177499.png,30,"[3, 0]",2,55,36,"[11, 9, 39, 27]"
177500.png,410,"[4, 1, 0]",3,159,63,"[49, 11, 107, 52]"
177501.png,88,"[8, 8]",2,81,36,"[30, 9, 53, 29]"
177502.png,20,"[2, 0]",2,94,42,"[33, 8, 61, 33]"
177503.png,495,"[4, 9, 5]",3,147,83,"[14, 10, 109, 75]"
177504.png,9,[9],1,63,34,"[26, 7, 40, 27]"
177505.png,22,"[2, 2]",2,35,15,"[6, 1, 29, 15]"
177506.png,51,"[5, 1]",2,135,94,"[27, 7, 94, 92]"
177507.png,320,"[3, 2, 0]",3,52,33,"[5, 6, 36, 29]"
177508.png,21,"[2, 1]",2,232,68,"[150, 17, 186, 59]"
177509.png,23,"[2, 3]",2,103,47,"[35, 6, 67, 38]"
177510.png,86,"[8, 6]",2,100,61,"[14, 6, 77, 57]"
177511.png,82,"[8, 2]",2,54,51,"[12, 7, 39, 45]"
177512.png,22,"[2, 2]",2,63,27,"[24, 1, 51, 25]"
177513.png,275,"[2, 7, 5]",3,108,68,"[20, 14, 79, 53]"
177514.png,450,"[4, 5, 0]",3,58,33,"[11, 7, 40, 26]"
177515.png,402,"[4, 0, 2]",3,119,63,"[20, 12, 80, 54]"
177516.png,45,"[4, 5]",2,49,55,"[10, 14, 34, 40]"
177517.png,450,"[4, 5, 0]",3,139,76,"[13, 6, 118, 72]"
177518.png,33,"[3, 3]",2,59,26,"[21, 3, 39, 24]"
177519.png,27,"[2, 7]",2,167,195,"[20, 45, 129, 151]"
177520.png,810,"[8, 1, 0]",3,70,39,"[7, 1, 51, 33]"
177521.png,740,"[7, 4, 0]",3,93,56,"[27, 1, 65, 48]"
177522.png,17,"[1, 7]",2,39,29,"[5, 1, 27, 28]"
177523.png,4,[4],1,127,70,"[45, 14, 81, 62]"
177524.png,7,[7],1,116,50,"[56, 10, 74, 42]"
177525.png,50,"[5, 0]",2,96,40,"[27, 7, 61, 37]"
177526.png,633,"[6, 3, 3]",3,60,40,"[3, 8, 46, 40]"
177527.png,405,"[4, 0, 5]",3,270,141,"[8, 15, 215, 118]"
177528.png,1019,"[1, 0, 1, 9]",4,153,110,"[22, 6, 109, 89]"
177529.png,27,"[2, 7]",2,94,61,"[13, 6, 77, 52]"
177530.png,6,[6],1,73,37,"[26, 8, 47, 35]"
177531.png,12,"[1, 2]",2,97,43,"[37, 9, 62, 35]"
177532.png,687,"[6, 8, 7]",3,56,28,"[8, 2, 42, 27]"
177533.png,529,"[5, 2, 9]",3,73,33,"[9, 3, 54, 32]"
177534.png,20,"[2, 0]",2,114,55,"[43, 10, 73, 45]"
177535.png,100,"[1, 0, 0]",3,107,62,"[9, 13, 80, 51]"
177536.png,50,"[5, 0]",2,63,33,"[18, 2, 42, 29]"
177537.png,169,"[1, 6, 9]",3,207,82,"[58, 12, 151, 74]"
177538.png,279,"[2, 7, 9]",3,310,163,"[22, 28, 228, 135]"
177539.png,28,"[2, 8]",2,90,41,"[28, 7, 60, 36]"
177540.png,12,"[1, 2]",2,53,42,"[7, 5, 39, 37]"
177541.png,1106,"[1, 1, 0, 6]",4,59,50,"[12, 12, 40, 41]"
177542.png,13,"[1, 3]",2,73,40,"[9, 6, 55, 33]"
177543.png,253,"[2, 5, 3]",3,73,57,"[12, 13, 56, 44]"
177544.png,77,"[7, 7]",2,37,22,"[4, 2, 27, 23]"
177545.png,116,"[1, 1, 6]",3,177,133,"[10, 23, 113, 113]"
177546.png,22,"[2, 2]",2,53,42,"[6, 3, 38, 39]"
177547.png,93,"[9, 3]",2,148,63,"[49, 13, 99, 50]"
177548.png,20,"[2, 0]",2,113,84,"[19, 9, 85, 72]"
177549.png,469,"[4, 6, 9]",3,71,55,"[11, 5, 49, 45]"
177550.png,218,"[2, 1, 8]",3,56,37,"[11, 8, 42, 31]"
177551.png,39,"[3, 9]",2,87,56,"[14, 7, 57, 53]"
177552.png,51,"[5, 1]",2,50,49,"[7, 5, 39, 39]"
177553.png,83,"[8, 3]",2,63,42,"[15, 10, 43, 35]"
177554.png,225,"[2, 2, 5]",3,153,92,"[14, 1, 119, 86]"
177555.png,60,"[6, 0]",2,38,30,"[7, 5, 30, 27]"
177556.png,1023,"[1, 0, 2, 3]",4,113,55,"[6, 3, 91, 50]"
177557.png,171,"[1, 7, 1]",3,179,110,"[24, 13, 96, 91]"
177558.png,2,[2],1,63,34,"[26, 9, 37, 26]"
177559.png,626,"[6, 2, 6]",3,150,81,"[12, 2, 115, 73]"
177560.png,174,"[1, 7, 4]",3,108,62,"[13, 11, 75, 52]"
177561.png,121,"[1, 2, 1]",3,113,58,"[33, 7, 72, 42]"
177562.png,930,"[9, 3, 0]",3,106,63,"[12, 4, 96, 62]"
177563.png,272,"[2, 7, 2]",3,147,84,"[12, 9, 106, 77]"
177564.png,82,"[8, 2]",2,47,29,"[9, 3, 32, 23]"
177565.png,124,"[1, 2, 4]",3,122,64,"[11, 11, 90, 55]"
177566.png,243,"[2, 4, 3]",3,113,78,"[15, 14, 87, 63]"
177567.png,483,"[4, 8, 3]",3,146,134,"[24, 16, 96, 107]"
177568.png,183,"[1, 8, 3]",3,76,48,"[10, 5, 61, 42]"
177569.png,469,"[4, 6, 9]",3,183,88,"[18, 4, 141, 78]"
177570.png,1190,"[1, 1, 9, 0]",4,74,47,"[8, 11, 58, 38]"
177571.png,608,"[6, 0, 8]",3,118,57,"[18, 3, 88, 51]"
177572.png,400,"[4, 0, 0]",3,77,50,"[14, 9, 51, 42]"
177573.png,102,"[1, 0, 2]",3,96,63,"[14, 12, 70, 50]"
177574.png,919,"[9, 1, 9]",3,144,69,"[16, 3, 97, 65]"
177575.png,1531,"[1, 5, 3, 1]",4,133,72,"[8, 6, 111, 64]"
177576.png,59,"[5, 9]",2,104,34,"[52, 9, 75, 27]"
177577.png,21,"[2, 1]",2,80,37,"[22, 3, 54, 35]"
177578.png,137,"[1, 3, 7]",3,69,51,"[14, 6, 46, 57]"
177579.png,276,"[2, 7, 6]",3,60,56,"[5, 1, 49, 54]"
177580.png,59,"[5, 9]",2,135,142,"[29, 30, 99, 119]"
177581.png,398,"[3, 9, 8]",3,48,34,"[9, 8, 37, 28]"
177582.png,77,"[7, 7]",2,39,37,"[6, 7, 26, 30]"
177583.png,78,"[7, 8]",2,149,76,"[23, 4, 94, 70]"
177584.png,142,"[1, 4, 2]",3,66,42,"[10, 3, 55, 38]"
177585.png,1,[1],1,77,58,"[27, 18, 39, 51]"
177586.png,31,"[3, 1]",2,35,29,"[6, 2, 28, 27]"
177587.png,214,"[2, 1, 4]",3,112,47,"[46, 3, 80, 45]"
177588.png,136,"[1, 3, 6]",3,119,74,"[14, 9, 86, 64]"
177589.png,2151,"[2, 1, 5, 1]",4,105,55,"[7, 7, 84, 51]"
177590.png,2,[2],1,70,48,"[18, 12, 31, 41]"
177591.png,141,"[1, 4, 1]",3,47,37,"[8, 8, 37, 33]"
177592.png,21,"[2, 1]",2,92,99,"[13, 13, 60, 73]"
177593.png,941,"[9, 4, 1]",3,95,61,"[16, 9, 62, 49]"
177594.png,650,"[6, 5, 0]",3,79,30,"[9, 1, 59, 28]"
177595.png,87,"[8, 7]",2,90,53,"[21, 6, 74, 55]"
177596.png,121,"[1, 2, 1]",3,64,49,"[7, 3, 47, 39]"
177597.png,22,"[2, 2]",2,75,34,"[30, 7, 45, 27]"
177598.png,242,"[2, 4, 2]",3,146,78,"[14, 14, 107, 70]"
177599.png,116,"[1, 1, 6]",3,77,42,"[7, 5, 59, 37]"
177600.png,1635,"[1, 6, 3, 5]",4,143,65,"[14, 12, 101, 51]"
177601.png,2,[2],1,346,169,"[139, 39, 212, 136]"
177602.png,81,"[8, 1]",2,73,33,"[29, 8, 50, 28]"
177603.png,188,"[1, 8, 8]",3,179,114,"[22, 22, 125, 92]"
177604.png,280,"[2, 8, 0]",3,110,71,"[18, 21, 77, 52]"
177605.png,50,"[5, 0]",2,65,61,"[0, 1, 53, 57]"
177606.png,500,"[5, 0, 0]",3,46,26,"[2, 1, 41, 24]"
177607.png,3,[3],1,68,36,"[29, 7, 41, 30]"
177608.png,32,"[3, 2]",2,93,78,"[16, 13, 71, 63]"
177609.png,599,"[5, 9, 9]",3,67,65,"[13, 20, 47, 46]"
177610.png,1289,"[1, 2, 8, 9]",4,165,92,"[10, 10, 120, 79]"
177611.png,288,"[2, 8, 8]",3,81,49,"[10, 10, 52, 39]"
177612.png,29,"[2, 9]",2,67,36,"[26, 6, 52, 33]"
177613.png,385,"[3, 8, 5]",3,88,63,"[11, 8, 63, 56]"
177614.png,95,"[9, 5]",2,138,64,"[44, 6, 95, 55]"
177615.png,263,"[2, 6, 3]",3,70,40,"[6, 4, 54, 35]"
177616.png,32,"[3, 2]",2,139,82,"[27, 5, 82, 71]"
177617.png,778,"[7, 7, 8]",3,60,33,"[8, 5, 48, 31]"
177618.png,195,"[1, 9, 5]",3,98,71,"[13, 17, 73, 55]"
177619.png,26,"[2, 6]",2,55,46,"[12, 7, 39, 40]"
177620.png,53,"[5, 3]",2,83,58,"[16, 2, 55, 45]"
177621.png,13,"[1, 3]",2,74,64,"[5, 2, 50, 60]"
177622.png,1213,"[1, 2, 1, 3]",4,123,69,"[17, 13, 85, 59]"
177623.png,185,"[1, 8, 5]",3,72,51,"[10, 4, 51, 44]"
177624.png,13,"[1, 3]",2,92,42,"[31, 9, 56, 33]"
177625.png,561,"[5, 6, 1]",3,93,55,"[17, 5, 65, 49]"
177626.png,135,"[1, 3, 5]",3,126,82,"[22, 13, 96, 68]"
177627.png,281,"[2, 8, 1]",3,53,30,"[7, 5, 40, 29]"
177628.png,45,"[4, 5]",2,107,48,"[37, 7, 74, 40]"
177629.png,250,"[2, 5, 0]",3,105,69,"[13, 19, 73, 59]"
177630.png,393,"[3, 9, 3]",3,143,104,"[14, 13, 111, 84]"
177631.png,1734,"[1, 7, 3, 4]",4,109,54,"[6, 3, 109, 50]"
177632.png,116,"[1, 1, 6]",3,106,105,"[18, 20, 77, 83]"
177633.png,476,"[4, 7, 6]",3,105,64,"[21, 6, 76, 56]"
177634.png,349,"[3, 4, 9]",3,58,55,"[8, 13, 41, 41]"
177635.png,3608,"[3, 6, 0, 8]",4,93,40,"[13, 7, 66, 31]"
177636.png,196,"[1, 9, 6]",3,103,74,"[16, 9, 71, 64]"
177637.png,17,"[1, 7]",2,88,68,"[22, 29, 40, 50]"
177638.png,396,"[3, 9, 6]",3,221,104,"[52, 9, 143, 88]"
177639.png,79,"[7, 9]",2,41,40,"[8, 8, 30, 33]"
177640.png,1,[1],1,82,40,"[25, 6, 37, 37]"
177641.png,951,"[9, 5, 1]",3,77,42,"[10, 1, 61, 36]"
177642.png,14,"[1, 4]",2,54,26,"[20, 5, 37, 21]"
177643.png,289,"[2, 8, 9]",3,123,69,"[2, 1, 98, 65]"
177644.png,139,"[1, 3, 9]",3,110,83,"[16, 3, 78, 64]"
177645.png,4,[4],1,72,41,"[30, 7, 42, 33]"
177646.png,9,[9],1,87,48,"[35, 9, 53, 39]"
177647.png,86,"[8, 6]",2,78,33,"[25, 8, 53, 27]"
177648.png,432,"[4, 3, 2]",3,66,39,"[11, 11, 48, 33]"
177649.png,47,"[4, 7]",2,155,70,"[58, 16, 97, 62]"
177650.png,166,"[1, 6, 6]",3,85,55,"[12, 5, 65, 51]"
177651.png,1429,"[1, 4, 2, 9]",4,82,38,"[9, 1, 59, 32]"
177652.png,244,"[2, 4, 4]",3,103,40,"[27, 9, 74, 32]"
177653.png,326,"[3, 2, 6]",3,234,201,"[14, 40, 150, 167]"
177654.png,133,"[1, 3, 3]",3,107,62,"[16, 2, 85, 57]"
177655.png,57,"[5, 7]",2,61,44,"[13, 7, 41, 37]"
177656.png,51,"[5, 1]",2,58,50,"[15, 15, 35, 38]"
177657.png,144,"[1, 4, 4]",3,83,75,"[16, 21, 59, 54]"
177658.png,23,"[2, 3]",2,85,69,"[12, 13, 66, 64]"
177659.png,42,"[4, 2]",2,64,33,"[21, 2, 45, 31]"
177660.png,164,"[1, 6, 4]",3,142,75,"[19, 5, 99, 62]"
177661.png,656,"[6, 5, 6]",3,125,83,"[21, 9, 84, 74]"
177662.png,455,"[4, 5, 5]",3,148,86,"[8, 11, 123, 92]"
177663.png,33,"[3, 3]",2,268,168,"[69, 21, 161, 145]"
177664.png,12,"[1, 2]",2,183,92,"[71, 12, 123, 84]"
177665.png,453,"[4, 5, 3]",3,103,74,"[15, 12, 81, 60]"
177666.png,3279,"[3, 2, 7, 9]",4,116,55,"[19, 11, 85, 43]"
177667.png,14214,"[1, 4, 2, 1, 4]",5,175,75,"[17, 12, 128, 60]"
177668.png,34,"[3, 4]",2,68,44,"[15, 8, 58, 42]"
177669.png,539,"[5, 3, 9]",3,59,40,"[12, 10, 43, 30]"
177670.png,28,"[2, 8]",2,71,59,"[7, 3, 55, 55]"
177671.png,1834,"[1, 8, 3, 4]",4,124,60,"[8, 1, 94, 62]"
177672.png,32,"[3, 2]",2,47,40,"[7, 8, 37, 33]"
177673.png,88,"[8, 8]",2,352,198,"[65, 35, 205, 170]"
177674.png,22,"[2, 2]",2,56,23,"[17, 5, 40, 20]"
177675.png,277,"[2, 7, 7]",3,42,21,"[5, 1, 33, 20]"
177676.png,413,"[4, 1, 3]",3,124,90,"[6, 1, 95, 75]"
177677.png,3,[3],1,181,91,"[65, 17, 114, 78]"
177678.png,240,"[2, 4, 0]",3,89,58,"[9, 8, 66, 46]"
177679.png,42,"[4, 2]",2,91,71,"[13, 12, 63, 60]"
177680.png,2,[2],1,94,50,"[37, 7, 56, 42]"
177681.png,134,"[1, 3, 4]",3,71,65,"[10, 10, 52, 55]"
177682.png,26,"[2, 6]",2,102,63,"[11, 9, 79, 57]"
177683.png,15,"[1, 5]",2,53,48,"[6, 5, 39, 44]"
177684.png,620,"[6, 2, 0]",3,58,36,"[11, 8, 40, 29]"
177685.png,71,"[7, 1]",2,62,72,"[10, 14, 45, 58]"
177686.png,98,"[9, 8]",2,104,82,"[27, 8, 61, 63]"
177687.png,871,"[8, 7, 1]",3,70,57,"[13, 15, 52, 41]"
177688.png,436,"[4, 3, 6]",3,72,44,"[10, 9, 53, 33]"
177689.png,159,"[1, 5, 9]",3,60,21,"[15, 3, 47, 21]"
177690.png,373,"[3, 7, 3]",3,91,48,"[11, 1, 71, 44]"
177691.png,38,"[3, 8]",2,59,36,"[9, 3, 45, 35]"
177692.png,5,[5],1,40,49,"[11, 7, 27, 42]"
177693.png,93,"[9, 3]",2,228,189,"[43, 14, 162, 163]"
177694.png,25,"[2, 5]",2,40,19,"[6, 1, 30, 19]"
177695.png,248,"[2, 4, 8]",3,111,68,"[26, 18, 78, 54]"
177696.png,36,"[3, 6]",2,104,49,"[25, 3, 71, 47]"
177697.png,43,"[4, 3]",2,116,82,"[19, 6, 84, 70]"
177698.png,155,"[1, 5, 5]",3,73,40,"[9, 4, 54, 37]"
177699.png,69,"[6, 9]",2,72,57,"[9, 6, 48, 49]"
177700.png,200,"[2, 0, 0]",3,76,62,"[9, 7, 62, 50]"
177701.png,610,"[6, 1, 0]",3,66,54,"[15, 12, 40, 40]"
177702.png,595,"[5, 9, 5]",3,84,54,"[13, 10, 59, 45]"
177703.png,10,"[1, 0]",2,70,30,"[25, 9, 45, 24]"
177704.png,4279,"[4, 2, 7, 9]",4,74,42,"[10, 8, 57, 33]"
177705.png,58,"[5, 8]",2,58,45,"[9, 3, 42, 41]"
177706.png,39,"[3, 9]",2,66,62,"[24, 19, 49, 41]"
177707.png,249,"[2, 4, 9]",3,91,49,"[13, 4, 69, 45]"
177708.png,99,"[9, 9]",2,57,57,"[9, 12, 43, 45]"
177709.png,209,"[2, 0, 9]",3,155,80,"[11, 1, 119, 72]"
177710.png,239,"[2, 3, 9]",3,75,43,"[7, 7, 56, 41]"
177711.png,13,"[1, 3]",2,87,37,"[33, 9, 54, 32]"
177712.png,1290,"[1, 2, 9, 0]",4,89,49,"[7, 7, 69, 42]"
177713.png,73,"[7, 3]",2,72,30,"[28, 7, 48, 23]"
177714.png,119,"[1, 1, 9]",3,95,50,"[19, 1, 60, 43]"
177715.png,215,"[2, 1, 5]",3,57,43,"[7, 6, 46, 36]"
177716.png,236,"[2, 3, 6]",3,66,37,"[6, 0, 50, 34]"
177717.png,206,"[2, 0, 6]",3,102,68,"[16, 9, 78, 55]"
177718.png,966,"[9, 6, 6]",3,99,59,"[20, 11, 67, 47]"
177719.png,101,"[1, 0, 1]",3,141,118,"[16, 27, 106, 103]"
177720.png,32,"[3, 2]",2,120,69,"[19, 15, 68, 58]"
177721.png,216,"[2, 1, 6]",3,156,105,"[28, 15, 109, 90]"
177722.png,322,"[3, 2, 2]",3,50,22,"[2, 1, 36, 19]"
177723.png,2186,"[2, 1, 8, 6]",4,163,47,"[8, 3, 131, 48]"
177724.png,276,"[2, 7, 6]",3,79,43,"[10, 7, 61, 36]"
177725.png,517,"[5, 1, 7]",3,80,58,"[12, 2, 56, 53]"
